# {
#   "id": "LED_521nm",
#   "legacyID": "Green",
#   "category": "illumination",
#   "displayName": "Green",
#   "manufacturer": "",
#   "model": "",
#   "peakWavelengthNm": 521,
#   "normalization": "dividedByMaximum"
# }
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	0
449	0
450	0
451	0
452	0
453	0.00309375000000019
454	0.003125
455	0.003125
456	0.003125
457	0.003125
458	0.003125
459	0.003125
460	0.0046875
461	0.0046875
462	0.0046875
463	0.00625
464	0.00625
465	0.00625
466	0.00625
467	0.00625
468	0.00625
469	0.0078125
470	0.0078125
471	0.0078125
472	0.009375
473	0.0109375
474	0.01159375
475	0.0144531249999999
476	0.01575
477	0.0171875
478	0.0203125
479	0.022765625
480	0.0256250000000001
481	0.0284843749999999
482	0.0328125
483	0.035765625
484	0.0401875000000001
485	0.0446093749999999
486	0.04903125
487	0.055015625
488	0.0625625000000001
489	0.068546875
490	0.0771875
491	0.0868593749999999
492	0.0964375000000001
493	0.107140625
494	0.12196875
495	0.135234375
496	0.151125
497	0.171171875
498	0.19328125
499	0.216953125
500	0.2390625
501	0.26715625
502	0.3004375
503	0.336609375
504	0.3685625
505	0.411718750000001
506	0.455937499999999
507	0.50171875
508	0.542812499999999
509	0.5931875
510	0.64421875
511	0.692656250000001
512	0.739937499999999
513	0.791375
514	0.836250000000001
515	0.875078125
516	0.911312499999999
517	0.94478125
518	0.9713125
519	0.99075
520	0.999375
521	1
522	1
523	0.996734375
524	0.989437500000001
525	0.969531250000001
526	0.9445625
527	0.914265624999999
528	0.881375000000001
529	0.844328125000001
530	0.8090625
531	0.772546874999999
532	0.7343125
533	0.694515625
534	0.6581875
535	0.624375
536	0.590374999999999
537	0.560531249999999
538	0.532437499999999
539	0.503765625
540	0.475937499999999
541	0.451328124999999
542	0.427874999999998
543	0.403984375
544	0.38425
545	0.362890624999999
546	0.340781250000001
547	0.320234375
548	0.3023125
549	0.283828124999999
550	0.265625
551	0.247937500000001
552	0.233625
553	0.21725
554	0.20240625
555	0.189140625000001
556	0.1774375
557	0.165734375
558	0.154031250000001
559	0.14384375
560	0.1334375
561	0.12459375
562	0.11575
563	0.10846875
564	0.10275
565	0.09546875
566	0.0881875
567	0.083421875
568	0.0774375
569	0.0730156250000001
570	0.06859375
571	0.0641718749999999
572	0.0597499999999998
573	0.0553281250000001
574	0.0515625
575	0.0480468749999999
576	0.0451874999999998
577	0.0423281250000001
578	0.0390625
579	0.0366093749999999
580	0.0337499999999998
581	0.03125
582	0.0296875
583	0.028125
584	0.0265625
585	0.0241406250000002
586	0.0228437500000001
587	0.021546875
588	0.0203125
589	0.01875
590	0.0171875
591	0.0171875
592	0.015625
593	0.0140625
594	0.0125
595	0.0111718750000001
596	0.0109375
597	0.0109375
598	0.00884375000000006
599	0.0078125
600	0.0078125
601	0.0078125
602	0.0078125
603	0.00704687499999991
604	0.00625
605	0.00625
606	0.0078125
607	0.00654687499999979
608	0.00625
609	0.00625
610	0.00625
611	0.00625
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
